file_id,2_instruct-pix2pix|ssim_unedit_part,2_instruct-pix2pix|lpips_unedit_part,2_instruct-pix2pix|clip_similarity_target_image
311000000009,0.8292788863182068,0.08765716105699539,22.552791595458984
312000000000,0.776512086391449,0.18449947237968445,23.07693099975586
312000000001,0.6632267236709595,0.12681445479393005,21.510204315185547
312000000002,0.6853825449943542,0.2856523394584656,14.801952362060547
312000000003,0.7449525594711304,0.05379822850227356,26.04694938659668
312000000004,0.910374641418457,0.05180968716740608,21.449575424194336
312000000005,0.7521387338638306,0.22373321652412415,15.814653396606445
312000000006,0.9473336935043335,0.02592688798904419,18.638273239135742
312000000007,0.6598523855209351,0.2408396303653717,16.26755714416504
312000000008,0.532027006149292,0.48934459686279297,17.15423011779785
312000000009,0.7651227712631226,0.2780773341655731,21.856203079223633
313000000000,0.5958743095397949,0.24738122522830963,11.817058563232422
313000000001,0.8572704195976257,0.09405961632728577,18.5155029296875
313000000002,0.5346503853797913,0.4886249005794525,24.07895278930664
313000000003,0.35697993636131287,0.33785581588745117,13.809396743774414
313000000004,0.42883214354515076,0.40818217396736145,23.263824462890625
313000000005,0.7831193804740906,0.050674960017204285,25.9008846282959
313000000006,0.7678861021995544,0.32195669412612915,13.815800666809082
313000000007,0.30490702390670776,0.3860008716583252,13.393425941467285
313000000008,0.5500476360321045,0.3560194969177246,15.281746864318848
313000000009,0.5465271472930908,0.4460177421569824,19.515600204467773
314000000000,0.782305121421814,0.0978861078619957,24.185422897338867
314000000001,0.5079725980758667,0.47517073154449463,18.467151641845703
314000000002,0.7225460410118103,0.34444460272789,17.96613311767578
314000000003,0.6699153780937195,0.2314469814300537,21.00118637084961
314000000004,0.392474502325058,0.5349437594413757,13.308427810668945
314000000005,0.7450444102287292,0.1142088770866394,23.540449142456055
314000000006,0.20214401185512543,0.5538597106933594,18.218273162841797
314000000007,0.5576557517051697,0.186039000749588,19.494159698486328
314000000008,0.6178903579711914,0.2840256094932556,20.674060821533203
314000000009,0.5924780368804932,0.1404351145029068,27.296781539916992
321000000000,0.705695629119873,0.4596710503101349,15.211552619934082
321000000001,0.6683403849601746,0.34026196599006653,10.513758659362793
321000000002,0.9407970309257507,0.015192720107734203,28.53994369506836
321000000003,0.6595703959465027,0.43759700655937195,25.5183048248291
321000000004,0.5244340300559998,0.1451522558927536,25.61418342590332
321000000005,0.6610710620880127,0.2568683326244354,20.55353546142578
321000000006,0.8753629922866821,0.06707984209060669,18.802574157714844
321000000007,0.7220619916915894,0.09114889800548553,18.41398811340332
321000000008,0.5096670985221863,0.08670435100793839,20.397329330444336
321000000009,0.8696944713592529,0.055688317865133286,24.14769172668457
322000000000,0.4951624274253845,0.6778298020362854,18.193208694458008
322000000001,0.8052883148193359,0.08730899542570114,17.58233070373535
322000000002,0.7496061325073242,0.04628815874457359,19.6900577545166
322000000003,0.825921893119812,0.09671510010957718,22.235605239868164
322000000004,0.741726279258728,0.22615143656730652,12.645764350891113
322000000005,0.886443018913269,0.05007036775350571,23.49944496154785
322000000006,0.8681483268737793,0.11921993643045425,17.670124053955078
322000000007,0.7320653796195984,0.06073950231075287,22.5001220703125
322000000008,0.6551706194877625,0.23616671562194824,19.645896911621094
322000000009,0.8271102905273438,0.1421835720539093,25.945049285888672
323000000000,0.771267294883728,0.056207433342933655,23.4376163482666
323000000001,0.8047730326652527,0.12671339511871338,29.561195373535156
323000000002,0.7613460421562195,0.19298075139522552,23.537628173828125
323000000003,0.8125941157341003,0.24401266872882843,16.0589599609375
323000000004,0.9490334391593933,0.00945411529392004,16.990610122680664
323000000005,0.8414819240570068,0.04592861607670784,22.065393447875977
323000000006,0.9513773918151855,0.028110237792134285,23.228744506835938
323000000007,0.7933154106140137,0.19403541088104248,18.337116241455078
323000000008,0.8394598364830017,0.07743000984191895,25.694358825683594
323000000009,0.6715201139450073,0.3801390528678894,17.65833854675293
324000000000,0.6768016219139099,0.24994143843650818,23.14981460571289
324000000001,0.7603505849838257,0.056061141192913055,23.50178337097168
324000000002,0.8732494115829468,0.04040025547146797,18.06827163696289
324000000003,0.7246186137199402,0.09796924889087677,21.631925582885742
324000000004,0.7556085586547852,0.21913141012191772,20.882219314575195
324000000005,0.4062677323818207,0.6570853590965271,16.31464195251465
324000000006,0.8381177186965942,0.06307415664196014,25.221269607543945
324000000007,0.9129101634025574,0.07833123952150345,22.231536865234375
324000000008,0.5850982069969177,0.07589539885520935,23.236726760864258
324000000009,0.4944881796836853,0.10738711059093475,21.30194854736328
411000000000,0.9269220232963562,0.02407059632241726,29.828697204589844
411000000001,0.779617428779602,0.22893577814102173,27.702831268310547
411000000002,0.8292917013168335,0.15365520119667053,12.867582321166992
411000000003,nan,nan,28.774293899536133
411000000004,0.8737531900405884,0.044708117842674255,26.258913040161133
412000000000,0.6616870164871216,0.302901953458786,13.14244270324707
412000000001,nan,nan,22.93911361694336
412000000002,0.7627499103546143,0.0587569922208786,24.10593605041504
412000000003,0.6796914339065552,0.37971633672714233,24.142301559448242
412000000004,0.7951740622520447,0.057785533368587494,28.41126251220703
413000000000,0.8106956481933594,0.04273274168372154,25.66788101196289
413000000001,0.27615445852279663,0.6788892149925232,18.182941436767578
413000000002,0.6798737049102783,0.1436963528394699,27.09614372253418
413000000003,0.7076343297958374,0.15138652920722961,21.71318817138672
413000000004,0.9672168493270874,0.024440784007310867,25.78725242614746
414000000000,0.3528614938259125,0.39618736505508423,29.761085510253906
414000000001,0.5383844375610352,0.45301613211631775,21.186439514160156
414000000002,0.9297589063644409,0.03313443809747696,24.451929092407227
414000000003,0.6398880481719971,0.18998949229717255,21.10528564453125
414000000004,0.711517333984375,0.19520381093025208,28.04366683959961
421000000000,0.7043184041976929,0.07244245707988739,21.233013153076172
421000000001,0.6212249994277954,0.17108462750911713,27.02956771850586
421000000002,0.9247357249259949,0.03446507453918457,25.376096725463867
421000000003,0.9547440409660339,0.03675908222794533,25.726160049438477
421000000004,0.9528869390487671,0.01645423285663128,30.607086181640625
422000000000,0.3147510588169098,0.6247124671936035,25.464391708374023
422000000001,0.6060646772384644,0.44287070631980896,16.098556518554688
422000000002,0.861422061920166,0.04013994336128235,23.568803787231445
422000000003,0.7864526510238647,0.12527421116828918,25.104761123657227
422000000004,0.8886999487876892,0.029483448714017868,17.67302131652832
423000000000,0.6986721754074097,0.21733972430229187,18.67085838317871
423000000001,0.5855656266212463,0.26067832112312317,23.75109100341797
423000000002,0.8350390791893005,0.07089477777481079,20.289737701416016
423000000003,nan,nan,22.92674446105957
423000000004,0.8288118243217468,0.286455363035202,22.50961685180664
424000000000,0.6723148226737976,0.3084039092063904,21.715986251831055
424000000001,0.9167162775993347,0.16144320368766785,25.677448272705078
424000000002,0.8925473093986511,0.033719275146722794,22.228796005249023
424000000003,nan,nan,22.55537986755371
424000000004,0.8914295434951782,0.054003238677978516,26.180065155029297
511000000000,0.9273425936698914,0.17657621204853058,21.828594207763672
511000000001,nan,nan,33.447776794433594
511000000002,0.9919908046722412,0.010762504301965237,16.888193130493164
511000000003,0.6282269954681396,0.310308039188385,21.20587158203125
511000000004,0.2625892758369446,0.5028921365737915,21.872352600097656
512000000000,0.754173994064331,0.27659061551094055,14.480545997619629
512000000001,0.8234896063804626,0.0566093884408474,23.715076446533203
512000000002,0.822915256023407,0.05592631921172142,20.70380210876465
512000000003,0.7943010330200195,0.05498768389225006,25.71157455444336
512000000004,0.7262433767318726,0.15918758511543274,16.95952033996582
513000000000,0.675538957118988,0.25678008794784546,22.67549705505371
513000000001,0.7710831165313721,0.2782912254333496,10.73025894165039
513000000002,0.511536717414856,0.4005536735057831,13.318644523620605
513000000003,0.8487577438354492,0.04374249279499054,32.869590759277344
513000000004,0.5315001010894775,0.49039071798324585,14.704057693481445
514000000000,nan,nan,26.041215896606445
514000000001,0.7423173785209656,0.05830230563879013,27.36029624938965
514000000002,0.3773483633995056,0.3405076265335083,26.50686264038086
514000000003,0.676524817943573,0.23030570149421692,21.333600997924805
514000000004,nan,nan,24.645774841308594
521000000000,0.7157828211784363,0.06978224217891693,22.01724624633789
521000000001,0.792927622795105,0.04183212295174599,29.322538375854492
521000000002,0.6787190437316895,0.27186232805252075,25.209001541137695
521000000003,0.8765522837638855,0.07830268889665604,25.040197372436523
521000000004,0.8108746409416199,0.05844537168741226,25.193708419799805
522000000000,0.9748374819755554,0.019129138439893723,22.870912551879883
522000000001,0.727831244468689,0.06866547465324402,30.179332733154297
522000000002,0.9157888889312744,0.021920403465628624,24.253110885620117
522000000003,0.8682022094726562,0.03624944016337395,28.097179412841797
522000000004,0.5721913576126099,0.07988473773002625,23.824949264526367
523000000000,nan,nan,18.342533111572266
523000000001,0.8560909032821655,0.09805929660797119,20.26120376586914
523000000002,0.6206769943237305,0.38304436206817627,26.94217300415039
523000000003,0.7967261672019958,0.11036807298660278,28.626718521118164
523000000004,0.9335078001022339,0.1180516928434372,23.40553855895996
524000000000,nan,nan,24.11275291442871
524000000001,0.4597434997558594,0.404728502035141,16.367286682128906
524000000002,0.7232088446617126,0.0520218089222908,29.118436813354492
524000000003,0.8630708456039429,0.032366469502449036,25.428974151611328
524000000004,0.6428340673446655,0.1981252282857895,22.374061584472656
611000000000,0.8567829132080078,0.0938287153840065,22.046979904174805
